,cat,label,review
994,书籍,1,是因为陈丹青在谈鲁迅时的推荐，才留意这本书并找来看的，确实很生动、有趣，应该感谢胡颂平先生（尽管他很谦逊），为后人记录了这些精彩的片段，在大师人生的最后几年。过他的记录，才感觉到，原来“胡适”并不只是一个高高在上、后人激赏抑或针砭的名人，而是真真切切的离我们很近很近的一位智者，一位有血有肉的大师。
26922,洗发水,1,领劵买的超级划算，家里一直用清扬，大品牌！比外面超市实惠多了！这个套装很划算，还送了两瓶小的，不错！
60769,酒店,0,内部管理太差，客房服务员监守自盗，然后赖到客户头上，已经两次了，一次是扑克牌，一次是洗发水。
7209,平板,1,买给宝宝看儿歌，省得老跟我们抢电视。冲影音效果买的，真心不错，而且上下各有一个喇叭，外放立体声效果超赞。还送了一年乐视会员，爽歪歪！
39363,衣服,1,裤子质量很好，大小合适，客服很好。
6504,平板,1,不错 电话平板
57357,酒店,1,酒店地理位置还不错，离外滩、步行街都满近的。我住的是单间，不靠马路，以为会比较安静，哪知窗子外面是酒店内部的一个铁制楼梯，夜晚常有人走过，咣当直响，还有边走边唱歌的，受不了。除了前台小姐面无表情，其它都还行。
48433,衣服,0,现在知道不能在京东买衣服的原因，太差，不仅仅是有些掉色，放水里就成黄褐色的了。图片是洗了三次后的。    直接丢了！
13178,平板,0,刚买了没多久就很卡，卡的要死不知道什么鬼，很失望
4559,平板,1,感觉还可以，没有磨损，应该是新机，用一段时间再评论。
3425,书籍,0,孩子不喜欢，也许不适合他的年龄吧
31681,洗发水,0,这就是车里那个鬼玩意儿，明明盖好了还会自己打开，还会自己漏出来，什么鬼东西
17765,水果,1,今次这批果很好，个头适中，很甜。
27815,洗发水,1,大品牌！一直都想用！可惜哪时太贵、这次真的的很便宜
114,书籍,1,之前买过一本UK版TWILIGHT 三联买的 109好像太贵了啦！那时太想买了现在看到当当才280，立刻没犹豫就买下刚好放假了 等的那叫一个焦急连睡觉 散步都把手机拿着 生怕漏了送货员的电话唉唉唉 6天后终于来的货 我在顺德 和过几天卓越订的货一起来 估计是送货员偷懒出乎意料 这本twilight比UK 大开很多 纸质也很好的 淡黄色 问起来也很好闻很高兴啦，如果除去等待的痛苦不说……
13113,平板,0,外包装交代被切开，包装已经打开，产品是否调换需要确认！
53362,酒店,1,"我07年10月19日入住,确实是休闲的好去处,有空还会去.不足之处是山庄酒店菜色一般,入住那天不知为什么上不了网,虽然叫了人来查看,但还是未曾上网."
53976,酒店,1,房间比较干净舒适！松江商务型酒店比较少！这家酒店还可以！
28102,洗发水,1,暂时还没用呢！毕竟超市买的应该不会是假的吧！
45424,衣服,0,色差不是一点点，还说是这样，我呸
44536,衣服,0,烂货中烂货没什么话可说了
17425,水果,1,感觉还可以，还有点小贵，原价购买不合算！网购还是蛮方便的。
27211,洗发水,1,正品，质量很好，日期到19年底，昨天下午下单，今早就送到了，点?
5205,平板,1,到目前为止一切正常！
20022,水果,1,吃了几个才来评价的，很好吃！很新鲜！
30369,洗发水,1,经常用这个牌子的洗发水，效果很好，在京东买的和超市一样，还更便宜。支持京东！
7584,平板,1,多次购买，还不错吧，华为值得信赖
41212,衣服,1,裤子穿的挺合身 穿出去很有档次 下次再来买
18944,水果,1,第一次买这个苹果，虽然个头不大，但真的很好吃，嫩嫩的！会回购！
37694,蒙牛,1,创新蒙牛！良心蒙牛！放心奶业！感动死了！香港限购奶粉
1960,书籍,1,《生如夏花》。欣妍。Life is like a summer flower.何非雾。坚强隐忍却单纯无畏的女子。难道你一直住在我心里么。否则，又怎么会令我这样心痛。你说。我爱你，这是我的劫难。非雾。这就是你的宿命么。你常说，命中注定的事，强求不得。你的生命中太多天注定。你本不是认命的人。却终究为那段孽缘低头。最终选择跟他走。那是你一生都逃不掉的眷恋。这个世界纷纭复杂。我一直为你庆幸。哪怕在人生的尽头，属于这个尘世的肮脏污秽也没能够蒙住你那双清透澄澈的眼眸。你的心里一直放着完好神圣的爱。你虔诚地相信爱。所以甘愿坠入他垒砌的悬崖，直到粉身碎骨。你逃不掉这场劫难。因为爱他。我一直想。究竟是怎样坚忍独立的心，才能不卑不亢地甘愿承受这个世界太过沉重的灰尘。那么肮脏龌龊的社会。哪怕是他。到最后也只是把你当作众多女人中的一个。可是这就是你倾其一生付出的爱，给他，你唯一爱过的男人。你的劫难。看到最后我笑了。因为你离开的时候是安详的。你绚丽的生命很长，很安详。你终究是独自走完了这条坎坷中有平坦的路。抱着一生的怀念和眷恋。即使他早就离开这个世间。并没有给与你足够的依靠。但你原本就只是独立的个体。单薄而倔强。遇见你的他们都这么说。你是下到凡间的精灵。你是海的女儿。你是误入人间的天使。你的世界是那么干净纯洁。他们中的任何，都无法进入。那只属于你一个人。里面安稳地住着你的灵魂。永远都不能够被玷污的灵魂。其实我多么羡慕你。非雾。路上的荆棘那么多。而你都能独自走过。带着隐藏的伤痕继续飞翔。飞向你的天堂。我和你一样，这样异常热爱写作。热爱文字。我迫切地希望你能够给我力量。给我勇敢追求梦想的力量。告诉我怎样才可以无所畏惧？想要抛弃骨子里原本的软弱。想要变成勇敢的女子。想要学会独自面对。即使受伤，也毫无怨言。生如夏花。何其短暂。却又美丽得让人欲罢不能。教我如何逃离这一个又一个命中注定的劫？这么漫长的路上。谁遇见谁，不都是一场缘。那场镜花水月的邂逅之后，是谁让思念就此纠结一生？
46113,衣服,0,垃圾，根本不值这个钱，可别要，根*样
13596,平板,0,京东自营给力 就是手机也不怎么样
36246,热水器,1,第二台了，感觉很满意，外观美观，大品牌值得信赖。
57976,酒店,0,房间隔音效果超级差，晚上竟然能听到外面在搓麻将和讲话声！半夜被吵醒好几次，我晕死！！
38568,蒙牛,0,要远离蒙牛 证明无毒嘛！嘻嘻@ShuFenLin：只能说蒙牛真不容易啊，总是活在枪林弹雨中。唉，珍惜生命，远离蒙牛。
40105,衣服,1,裤子质量挺不错的. 色调也正. 没有掉色之类的情况. 还没有试穿 . 看起来效果不错 料子手感也不错. 欢迎大家围观 购买.
37557,蒙牛,1,貌似北京市场上最多的就是蒙牛伊利和三元吧？
38597,蒙牛,0,太恐怖了！怎么还有人喝蒙牛？
7765,平板,1,很好，外观漂亮，使用流畅，
40507,衣服,1,物流挺快的，裤子穿着还可以！！！
51357,计算机,0,"刚收到,发现键盘有些松,触摸屏太难按了,最主要的是开机的时候打开和关上光驱导致系统蓝屏,不知道是不是这个原因 , 其他的到目前为止正常."
33906,洗发水,0,感觉和超市卖得有点区别，味道不好还很稀
59847,酒店,0,位置虽好，但房间较细。大堂连wifi 都不行！服务员统一表情，不会笑的！幸亏最后前台有个靓女帮我临走那天延长了退房时间！应该谢谢她！加返点分吧！
25742,水果,0,不新鲜，过了一天吃的时候已经坏了
10793,平板,0,买的奶粉居然是打开的，客服说已签收，没办法处理！！！！差评以后不在你们店买了。欺负我老实人
46454,衣服,0,居然没扣子，也不给配个，差评
7293,平板,1,刚用，感觉可以
26368,洗发水,1,母亲节送给妈妈的礼物，很划算，哈哈
49247,计算机,1,前天刚拿到，性价比挺高，键盘还是一贯的用着舒服，散热效果不错，运行XP速度很快，外观挺漂亮
55100,酒店,1,本次入住酒店的网络不是很稳定，断断续续，希望能够改进。
11199,平板,0,手机经常卡响，自动关机，生怕搞炸的了，之前公司发的一点都不存在这种情况，真心怀疑是不是正品。
13636,平板,0,收到手机第一天 充电烫手 电量到了80%就上不去了 好几次都这样 想要换一台需要把所有东西包括赠品一起装进原本的盒子里打包好发回去才给你换 算我第一次买手机没经验把赠品盒子扔了 以后买华为不如买小米 反正都是煎荷包蛋小米还能全熟
54572,酒店,1,2楼的标准间非常非常好，房间很大，床很舒服，隔音也不错，空调足够暖，卫生间尤其棒，非但大而且浴缸是个木桶，泡了半个小时舒服极了。但是温泉性价比不高，池子比较少，游泳池的水也太冷了。倒是那个室外的，虽然不大，但是我去的那天正好下着雪，所以感觉很好。早餐一般，倒是一楼的中餐厅的东西不错，价格不贵味道却很好，量也比较足。
2921,书籍,0,是我买了后悔的几本书之一，太贵，内容也不像其他人评论的那么好。就看孩子喜不喜欢看了
34052,洗发水,0,包装烂了 漏好多出来
28110,洗发水,1,还没用，但是看着很不错，非常喜欢，一直在京东买
43393,衣服,1,从京东买了好几条裤子了，质量还不错
9593,平板,0,差评差评差评，不值这个价
9065,平板,0,不怎么样 ，玩游戏四个小时就没电了，触摸也不好，刚买的，我也是醉了
1088,书籍,1,清新细腻的文字，温暖感人的情节，偶尔迷糊却又爽朗独立让人喜欢的女主，俊朗飘逸并且博学内敛的男主，还有那么多让我熟悉的中药方剂，每个章节的中药名称和章节后的汤药，全文细细读来，作者功力可见非凡，让我都感叹作者是不是中医学院出身啊。笙离的文字如流水，文中的感情也像流水，淡淡的，却很感人，也许，只有这样细水长流的感情才是最长久的。
23824,水果,0,物流太慢了，而且约定好拿的时间都不守时，晚了好久才送过来，中山离珠海今晚真的不远，送了这么久，我也是服气，下次也不会买
