label	x_train
0	作为个人经验在网上谈谈可以，但拿来出书就有点过了，书中还有些明显的谬误。不过文笔还不错，建议写写散文好了。
0	玩游戏老是闪退，联系不上客服，发票也没给，真是太失望了
0	快递慢死了 啊啊啊啊啊啊啊
1	这回买的苹果不错，大小合适，味道纯正，甜的很自然。老婆很喜欢，叫我下次还买这个。京东的东东大多是值得信赖的！
1	不错的酒店, 装修和风格都很好,是郑州最好的酒店了.可惜没有时间好好住, 因为是晚上到了都一点半了.早上八点半又开车走了, 所以只觉得房间很舒服, 早餐很好吃哈哈哈哈.........
0	买了2条，腰带没有送！线头比较多，扣子是剪开的！颜色和图片的不太相同！布料不软！
1	用起来非常流畅，画面很清晰，侄子很喜欢
0	看了几页就没有看下去的欲望了，作者一直在吹牛。一会说某某某太太一直治不好什么病，经过他一看，用了几位药，或者按了几下，马上就好了。要么就是什么哪个医生一直治不好什么病，找他帮忙。而关于真正的东西，根本没有详细说明。烂书~
1	店家货物很好，服务也不错，给好评一个!
1	仅为个人观点，供参考。位的普通大床房。在市中心，位置尚可；设施较好，只是房间中的自制沙发不是很适合长时间座，但关系不大；房间有些窄，床和写字台之间只能放一张椅子。总的讲虽有些不足但总体不错，应该是重庆的集团，在重庆有多家店。下次去成都如果没有找到性价比更好的，还住这里。
0	第一次买 一点都不新鲜 其中一个都已经裂开了 有些烂了 差评
1	衣服穿着感觉不错，算是物美价廉了，就是买大了一号，穿几天准备再来一件?
0	特别失望，两个一大一小，大的让人看着寒碜，小的只有拳头那么大，捡货员，您就不能平均点？？？？？？
1	苹果大小正合我意，孩子喜欢吃，一天吃一个！
0	到底应该抵制日货还是应该抵制蒙牛？我犹豫不决……
0	一翻开这本书，就让人想起韩剧里头那些不温不火絮絮叨叨的韩国女人，可能这就是文化差异吧
1	很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好
1	在临沂，这个酒店算是比较有档次的了，给外国客人的服务也比较合格。可惜电视内容比较单调，国外的频道很少。服务态度不错。
0	包装太差了！给人感觉就是假货！送的那两只连封口都没有！太假了！
0	可能是在黄山上最便宜的一家酒店。当我下午2时拿到房间进去时，看到的是“美国式涂鸦”的墙壁和脏兮兮的被褥、黑乎乎的地板，太吓人了！我直接冲去前台与小姐理论，结果得到的是“网上房间照片和实物有差别，你要去找携程，山上就这条件”。但是在同层空置的房间看去来起码还能住，所以，突然让我感受到携程没优势呀！！后来在我的强烈要求给我换房了，呵呵！
1	很好，屏幕够大，爽，可惜磨被我贴坏了
0	裤子太胖了太胖了太胖了
0	和第一次买的大相径庭，歪瓜裂枣，太失望了
1	我是8月1日入住该酒店的,来香港主要为了SHOPPING,所以从地点来讲,酒店算是在较偏的位置,但觉得对得起我订的价格HKD550元/晚.房间很干净,而且我所入住的半海景房真的能看到很宽阔的海景,感觉很不错,卫生间很阔落,非常舒服.唯一欠缺的就是电视机,安置在床的侧面,看起来不是很方便,不过还好啦,反正不是为了看电视.交通方面,我没有遇到多大问题,只是那天来回上环,中环,酒店很多回,觉得酒店确是离购物点远了点.一般来说我从酒店出门就是看准它提供的SHUTTLEBUS的时间出发到港铁站(即中环站)转乘, 回来则是搭到上环再转电车(俗称叮叮).因为沿路都有海景,感觉很是挺惬意的．对于订房我还有一点要补充：就是一定要提早定啊，我是一直在比价才选了８月１日出发（当然那几天还是动漫节则更一举两得），后来我接近８／１再查看时，价格已经变成１千多了，酒店是海鲜价因此深有体会．
1	1.房间设施布置不错,电视机尺寸小了些,点播电影节目还要收费。2.房间墙壁隔音效果不佳,相互影响。3.只有免费的接机服务,不送机,望改进。
1	大屏幕，单手持握没有压力。电池非常给力！
1	入住了海悦湾酒店，感觉很不错，我们住的是豪华蜜月房，房间布置的很温馨、浪漫，让我们很是开心和惊喜！房间很新很干净。这里的服务挺好的，有什么问题，服务人员都比较及时的赶来处理。早餐也挺丰富，还有13楼咖啡厅看海非常好！这里的吃住价格我感觉还比较合理，酒店这么贴心的服务让我们感觉到物有所值！
1	我个人觉得这是一本述说宋朝生活的书，而不算是一本评论水浒传的书籍，本书的整体架构是从水浒中摘录一个名词，加以扩大引述及论述，比较像是一部「宋朝生活随笔」。结论：如果是要看正宗评水浒的读者我建议不要买这本书，这书是局部的名词解释，但如果你是一个看品水浒书籍看到成精亦或是想多了解宋代人们生活的人，此书是个选择。PS:本书看完让人有股想去买「清明上河图」了解其中的细致及惊喜处。
0	新硬盘竟然有坏道？？？是不是我点背还是啥情况？？？？散热效果偏差！
1	衣服面料太硬，衣服不怎么好穿，衣角边有被什么东划到，起了一小团。
1	非常好的酒店，非常好的服务，我先生对酒店一向非常挑剔，只有这次他实在没话说！补充点评 2008年8月6日 ： 酒店餐厅正在装修，但不影响住宿。
0	设施还将就,但服务是相当的不到位,休息了一个晚上我白天出去,中午回来的时候居然房间都没有整理,尽管我挂了要求整理房间的牌子.
0	洗得都是头皮屑，大家不要买，太差了……    我都没用了，京东也是假货多……    差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差……
1	宝贝收到了，发货很快，包装很好，味道也不错，应该是正品，赞一个
0	晚上买的第二天就降价了*元，联系客服态度很不耐烦的态度！！！2年前在京东买也碰到了同样的问题，客服非常耐心的给解决了，京东现在是怎么了？！！！
1	性价比还不错,288含早.比山下的所谓外资汤口宾馆好多了.汤口宾馆居然用餐还收10%的服务费.价高量少.强烈BS黄山脚下的饭店,宾馆.占据了好的地理位置斩人!!!!!!!
1	一直都在京东买水果，配送方便又及时，水果也还好，个头能在大点就好了。
0	真心太不划算了，十二个苹果，*，四斤！！！而且又很小！
0	一般般，一般般，真一般般
0	与上海航空的高大上形象相比差距较大，只能算的上经济型快捷酒店
1	口感好，个头是一个人吃的分量。
1	宝贝收到了，裤子摸起来软软的，质量很好，颜色选的很好看，这是送给朋友的，朋友看见一定会喜欢的，非常感谢？
1	刚收到，速度很快，服务很好，值得信赖
1	房间比较新,面积还算可以的,也很安静.关于前台服务:现在通过CTRIP预订是免上网费和正常服务洗衣费,但打单子出来就要客人付款,被质疑之后推脱为工作失误,该事已经有人在这里点评过,又被我碰到,因此可以怀疑其诚信.
1	还是烟台的苹果好吃，脆爽多汁，回味无穷
0	这平板真的太差了，缓存的电视剧看着看着就闪退了，就别说在线看了，简直太生气了，之前是买给老妈看电视剧的，老妈说不要，我拿回来才发现原来这才是我妈不要的原因，可是已经过了退换的时间了。
0	来电铃声显得小，有可能漏接来电！按键也不大点！有时输数字键会麻烦些！可以拍照，但没有自拍镜！N738的颜色也不好看，没有时尚感，要不是促销便宜，我才不买呢！
0	靠马路，晚上太噪。早餐较差。长途电话应该是IP的，收费0.8元/分钟。补充点评 2007年12月25日 ： 洗澡水不是很大。
1	１外观时尚,２功能一般比k8i8要好的多,３屏幕亮度高，显示效果好,４信号好,５铃声动听
1	衣服不错，天凉一些的时候就可以穿啦
0	C盘也太大了，找个可以在VISTA下能分区的软件费了蛮大力气。外壳太薄了点，给人一种没有信心的感觉。
0	呵呵哒。灰色带条纹你你给我写个黑色？还不给换。这态度，这信誉。你跟要买车厘子我给你几个李子告诉你这是一样的东西有什么区别？网店的信誉就是被你们这种人给毁的。不想说啥了。
1	配送及时，手机使用很流畅，如果有耳机配送就更好了
1	第一次买这个牌子的洗发水，看着是防脱的！用用再来追评吧！
